kind,game_id,gameday,season,home_team,away_team,venue,start_time_utc,home_record,away_record,p_home_win,p_away_win,p_tie,derived_ml,p_home_win_derived,p_away_win_derived,mu_h,mu_a,mu_margin,mu_total,fair_spread,fair_total,spread_line,total_line,has_offer,p_cover_offered,p_push_offered,p_over_offered,p_under_offered,p_push_total_offered,home_score,away_score,total,margin,p_over_fair,p_cover_fair,y_over_fair,y_under_fair,y_push_fair,y_cover_fair,y_push_spread_fair,y_over_offered,y_under_offered,y_push_total_offered,y_cover_offered,y_push_spread_offered,y_home_win,decided,frame_view,pred_home,pred_away,p_home_cover_m8,p_push_m8,p_home_cover_m7,p_push_m7,p_home_cover_m6,p_push_m6,p_home_cover_m5,p_push_m5,p_home_cover_m4,p_push_m4,p_home_cover_m3,p_push_m3,p_home_cover_m2,p_push_m2,p_home_cover_m1,p_push_m1,p_home_cover_0,p_push_0,p_home_cover_1,p_push_1,p_home_cover_2,p_push_2,p_home_cover_3,p_push_3,p_home_cover_4,p_push_4,p_home_cover_5,p_push_5,p_home_cover_6,p_push_6,p_home_cover_7,p_push_7,p_home_cover_8,p_push_8,p_home_cover_m0_5,p_home_cover_0_5,p_over_4,p_under_4,p_push_total_4,p_over_5,p_under_5,p_push_total_5,p_over_6,p_under_6,p_push_total_6,p_over_7,p_under_7,p_push_total_7,p_over_8,p_under_8,p_push_total_8,p_over_9,p_under_9,p_push_total_9,p_over_10,p_under_10,p_push_total_10,p_over_11,p_under_11,p_push_total_11,p_over_12,p_under_12,p_push_total_12
oof,2024020214,2024-11-07,2024,CAR,PIT,Lenovo Center,2024-11-08T00:00:00Z,125-73,77-93,0.5372523226623249,0.4627476773376751,0.1397,0.6378,0.5523118624718704,0.30798813752812965,3.8936013753915,2.4667037769160696,1.4268975984754304,6.3603051523075695,1.0,6.0,,,False,,,,,,5.0,1.0,6.0,4.0,0.4513,0.4723,0.0,0.0,1.0,1.0,0.0,,,,,,1.0,True,oof,3.8936013753915,2.4667037769160696,0.9997999990001999,0.0001999999998,0.9992,0.0006,0.9978,0.0014,0.9922,0.0056,0.9759,0.0163,0.9422,0.0337,0.8818,0.0604,0.7775,0.1043,0.6378,0.1397,0.4723,0.1655,0.3249,0.1474,0.1939,0.131,0.1063,0.0876,0.0525,0.0538,0.0225,0.03,0.009700000000000002,0.012800000000000002,0.0024,0.0073,0.7775,0.6378,0.7596,0.1245,0.1159,0.6095,0.2404,0.1501,0.4513,0.3905,0.1582,0.3044,0.5487,0.1469,0.1945,0.6956,0.1099,0.1097,0.8055,0.0848,0.057,0.8903,0.0527,0.0284,0.943,0.0286,0.0135,0.9716,0.0149
oof,2024020211,2024-11-07,2024,FLA,NSH,Amerant Bank Arena,2024-11-08T00:00:00Z,103-84,68-96,0.546064442680084,0.45393555731991597,0.1379,0.6628,0.5605355349474487,0.3015644650525513,3.758662700262097,2.230695367079555,1.5279673331825419,5.9893580673416515,1.0,5.0,,,False,,,,,,6.0,2.0,8.0,4.0,0.5486,0.4972,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.758662700262097,2.230695367079555,0.9999999979999998,9.99999998e-10,0.9993999990005998,0.0005999999993999999,0.9985,0.0009,0.9945,0.004,0.9842,0.0103,0.9569,0.0273,0.901,0.0559,0.8007,0.1003,0.6628,0.1379,0.4972,0.1656,0.33840000000000003,0.15880000000000002,0.1991,0.1393,0.1059,0.0932,0.0557,0.0502,0.0242,0.0315,0.0095,0.0147,0.0031,0.0064,0.8007,0.6628,0.715,0.1495,0.1355,0.5486,0.285,0.1664,0.3872,0.4514,0.1614,0.2543,0.6128,0.1329,0.1545,0.7457,0.0998,0.0882,0.8455,0.0663,0.0451,0.9118,0.0431,0.0212,0.9549,0.0239,0.0101,0.9788,0.0111
oof,2024020209,2024-11-07,2024,OTT,NYI,Canadian Tire Centre,2024-11-08T00:00:00Z,91-83,78-86,0.5314474957896871,0.4685525042103129,0.1658,0.3554,0.4454747421696418,0.3887252578303582,2.528717755334978,2.891843240841394,-0.3631254855064161,5.420560996176372,-1.0,5.0,,,False,,,,,,2.0,4.0,6.0,-2.0,0.4577,0.5212,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,2.528717755334978,2.891843240841394,0.9985,0.001,0.9959,0.0026,0.9874,0.0085,0.9608,0.0266,0.9134,0.0474,0.82,0.0934,0.6859,0.1341,0.5212,0.1647,0.3554,0.1658,0.2096,0.1458,0.1096,0.1,0.0472,0.0624,0.0193,0.0279,0.0068,0.0125,0.0027,0.0041,0.0003,0.0024,0.0002,0.0001,0.5212,0.3554,0.632,0.2142,0.1538,0.4577,0.368,0.1743,0.3038,0.5423,0.1539,0.1814,0.6962,0.1224,0.0995,0.8186,0.0819,0.0492,0.9005,0.0503,0.0238,0.9508,0.0254,0.0086,0.9762,0.0152,0.0038,0.9914,0.0048
oof,2024020219,2024-11-07,2024,SJS,MIN,SAP Center at San Jose,2024-11-08T03:30:00Z,59-105,98-83,0.5502806784433103,0.4497193215566897,0.1533,0.3385,0.4398982446656783,0.4068017553343217,2.9895324482751127,3.5039009185754373,-0.5143684703003246,6.4934333668505495,-1.0,6.0,,,False,,,,,,2.0,5.0,7.0,-3.0,0.4656,0.4918,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,2.9895324482751127,3.5039009185754373,0.9955,0.0031,0.9873,0.0082,0.9699,0.0174,0.9377,0.0322,0.8812,0.0565,0.786,0.0952,0.655,0.131,0.4918,0.1632,0.3385,0.1533,0.2052,0.1333,0.1103,0.0949,0.0539,0.0564,0.0233,0.0306,0.0088,0.0145,0.0036,0.0052,0.001,0.0026,0.0004,0.0006,0.4918,0.3385,0.7711,0.1184,0.1105,0.6206,0.2289,0.1505,0.4656,0.3794,0.155,0.3226,0.5344,0.143,0.2012,0.6774,0.1214,0.1162,0.7988,0.085,0.0674,0.8838,0.0488,0.0355,0.9326,0.0319,0.0171,0.9645,0.0184
oof,2024020221,2024-11-08,2024,WSH,PIT,Capital One Arena,2024-11-09T00:30:00Z,99-75,77-93,0.546064442680084,0.45393555731991597,0.076,0.8317,0.6277726128945551,0.2962273871054449,5.315944206769916,2.2596383110561638,3.056305895713752,7.57558251782608,2.0,7.0,,,False,,,,,,2.0,4.0,6.0,-2.0,0.484,0.5705,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,True,oof,5.315944206769916,2.2596383110561638,0.9998999990001,9.99999999e-05,0.9998,0.0001,0.9993,0.0005,0.997,0.0023,0.9931,0.0039,0.9825,0.0106,0.9568,0.0257,0.9077,0.0491,0.8317,0.076,0.7163,0.1154,0.5705,0.1458,0.4262,0.1443,0.2887,0.1375,0.1844,0.1043,0.1086,0.0758,0.0591,0.0495,0.0318,0.0273,0.9077,0.8317,0.865,0.0603,0.0747,0.7573,0.135,0.1077,0.6272,0.2427,0.1301,0.484,0.3728,0.1432,0.3462,0.516,0.1378,0.233,0.6538,0.1132,0.146,0.767,0.087,0.0866,0.854,0.0594,0.0484,0.9134,0.0382
oof,2024020220,2024-11-08,2024,TOR,DET,Scotiabank Arena,2024-11-09T00:00:00Z,91-86,80-84,0.5524557737115136,0.44754422628848645,0.1596,0.3751,0.4518443993489646,0.38855560065103545,2.928777497240823,3.235929652722516,-0.30715215548169317,6.1647071499633395,-1.0,6.0,,,False,,,,,,3.0,1.0,4.0,2.0,0.4274,0.5347,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,2.928777497240823,3.235929652722516,0.9973,0.0018,0.9927,0.0046,0.9818,0.0109,0.9542,0.0276,0.9026,0.0516,0.8164,0.0862,0.6943,0.1221,0.5347,0.1596,0.3751,0.1596,0.2278,0.1473,0.1242,0.1036,0.05800000000000001,0.06620000000000001,0.0254,0.0326,0.0103,0.0151,0.0038,0.0065,0.0015,0.0023,0.0004,0.0011,0.5347,0.3751,0.7319,0.1426,0.1255,0.5781,0.2681,0.1538,0.4274,0.4219,0.1507,0.2837,0.5726,0.1437,0.1742,0.7163,0.1095,0.0978,0.8258,0.0764,0.0535,0.9022,0.0443,0.0252,0.9465,0.0283,0.0123,0.9748,0.0129
oof,2024020223,2024-11-08,2024,SEA,VGK,Climate Pledge Arena,2024-11-09T03:00:00Z,69-95,108-89,0.5440824123213724,0.45591758767862756,0.1442,0.3221,0.4343702275317396,0.4214297724682604,3.3658642636613885,4.130633535718906,-0.7647692720575177,7.496497799380295,-1.0,7.0,,,False,,,,,,4.0,3.0,7.0,1.0,0.474,0.4663,0.0,0.0,1.0,1.0,0.0,,,,,,1.0,True,oof,3.3658642636613885,4.130633535718906,0.9926,0.0046,0.9826,0.01,0.9634,0.0192,0.922,0.0414,0.8529,0.0691,0.7524,0.1005,0.6109,0.1415,0.4663,0.1446,0.3221,0.1442,0.2041,0.118,0.1161,0.088,0.060000000000000005,0.056100000000000004,0.0271,0.0329,0.0113,0.0158,0.0036000000000000003,0.007700000000000001,0.001,0.0026,9.99999999e-10,0.000999999999,0.4663,0.3221,0.8639,0.0631,0.073,0.7583,0.1361,0.1056,0.6144,0.2417,0.1439,0.474,0.3856,0.1404,0.3366,0.526,0.1374,0.224,0.6634,0.1126,0.1402,0.776,0.0838,0.0801,0.8598,0.0601,0.0403,0.9199,0.0398
oof,2024020222,2024-11-08,2024,ANA,MIN,Honda Center,2024-11-09T03:00:00Z,84-92,98-83,0.5502806784433103,0.4497193215566897,0.1492,0.4202,0.466021617837468,0.384778382162532,3.737253164355252,3.7909464006921607,-0.0536932363369087,7.528199565047412,-1.0,7.0,,,False,,,,,,2.0,5.0,7.0,-3.0,0.4773,0.5694,0.0,0.0,1.0,0.0,0.0,,,,,,0.0,True,oof,3.737253164355252,3.7909464006921607,0.9961,0.0026,0.9895,0.0066,0.9769,0.0126,0.9497,0.0272,0.9014,0.0483,0.8179,0.0835,0.7035,0.1144,0.5694,0.1341,0.4202,0.1492,0.2773,0.1429,0.17300000000000001,0.10430000000000002,0.0972,0.0758,0.0453,0.0519,0.0202,0.0251,0.0081,0.0121,0.0035,0.0046,0.0017000000000000001,0.0018000000000000002,0.5694,0.4202,0.8677,0.0584,0.0739,0.7544000000000001,0.13230000000000003,0.11330000000000001,0.6199,0.2456,0.1345,0.4773,0.3801,0.1426,0.3437,0.5227,0.1336,0.2267,0.6563,0.117,0.1396,0.7733,0.0871,0.08,0.8604,0.0596,0.0419,0.92,0.0381
oof,2024020228,2024-11-09,2024,DET,NYR,Little Caesars Arena,2024-11-10T00:00:00Z,80-84,73-91,0.541481689364875,0.45851831063512505,0.1484,0.5659,0.5296925987854864,0.32190740121451367,3.7749719653929215,2.8656267161487845,0.909345249244137,6.6405986815417055,0.0,6.0,,,False,,,,,,0.0,4.0,4.0,-4.0,0.4888,0.5659,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.7749719653929215,2.8656267161487845,0.9993999990005998,0.0005999999993999999,0.998,0.0014,0.9936,0.0044,0.9844,0.0092,0.96,0.0244,0.9115,0.0485,0.8301,0.0814,0.7143,0.1158,0.5659,0.1484,0.40880000000000005,0.15710000000000002,0.265,0.1438,0.1546,0.1104,0.0819,0.0727,0.036000000000000004,0.04590000000000001,0.014,0.022,0.0046,0.0094,0.0017,0.0029,0.7143,0.5659,0.7912,0.0991,0.1097,0.6468,0.2088,0.1444,0.4888,0.3532,0.158,0.3437,0.5112,0.1451,0.2213,0.6563,0.1224,0.1334,0.7787,0.0879,0.0749,0.8666,0.0585,0.0364,0.9251,0.0385,0.0178,0.9636,0.0186
oof,2024020224,2024-11-09,2024,BUF,CGY,KeyBank Center,2024-11-09T18:00:00Z,93-84,75-89,0.5398566697477954,0.46014333025220455,0.1725,0.51,0.5126711204541685,0.3148288795458315,2.892632347887641,2.3253986786602447,0.567233669227396,5.2180310265478855,0.0,5.0,,,False,,,,,,3.0,2.0,5.0,1.0,0.4218,0.51,0.0,0.0,1.0,1.0,0.0,,,,,,1.0,True,oof,2.892632347887641,2.3253986786602447,0.9996999990002999,0.00029999999969999993,0.9986,0.0011,0.9958,0.0028,0.9876,0.0082,0.9646,0.023,0.9154,0.0492,0.8271,0.0883,0.6825,0.1446,0.51,0.1725,0.3413,0.1687,0.2013,0.14,0.0997,0.1016,0.0458,0.0539,0.019000000000000003,0.026800000000000004,0.0066,0.0124,0.0016,0.005,0.0005,0.0011,0.6825,0.51,0.5988,0.2388,0.1624,0.4218,0.4012,0.177,0.2722,0.5782,0.1496,0.1594,0.7278,0.1128,0.0834,0.8406,0.076,0.0388,0.9166,0.0446,0.0169,0.9612,0.0219,0.007,0.9831,0.0099,0.0032,0.993,0.0038
oof,2024020230,2024-11-09,2024,WPG,DAL,Canada Life Centre,2024-11-09T20:00:00Z,97-80,111-77,0.5524557737115136,0.44754422628848645,0.1063,0.7379,0.5871501622194227,0.30654983778057726,4.756795052216788,2.6181744629077537,2.138620589309034,7.374969515124541,2.0,7.0,,,False,,,,,,4.0,1.0,5.0,3.0,0.4645,0.44100000000000006,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,4.756795052216788,2.6181744629077537,0.9997999990001999,9.99999999e-10,0.9997,0.0001,0.9982,0.0015,0.9938,0.0044,0.9843,0.0095,0.9634,0.0209,0.9171,0.0463,0.8442,0.0729,0.7379,0.1063,0.595,0.1429,0.44100000000000006,0.15400000000000003,0.2965,0.1445,0.1851,0.1114,0.1069,0.0782,0.0518,0.0551,0.0234,0.0284,0.0105,0.0129,0.8442,0.7379,0.8612,0.0624,0.0764,0.7507,0.1388,0.1105,0.6141000000000001,0.24930000000000002,0.13660000000000003,0.4645,0.3859,0.1496,0.3317,0.5355,0.1328,0.221,0.6683,0.1107,0.1291,0.779,0.0919,0.0751,0.8709,0.054,0.0418,0.9249,0.0333
oof,2024020226,2024-11-09,2024,BOS,OTT,TD Garden,2024-11-10T00:00:00Z,80-90,91-83,0.5376715760809748,0.4623284239190252,0.186,0.3616,0.44749349011166917,0.36650650988833083,2.2000574480215853,2.4267328174336664,-0.2266753694120811,4.626790265455252,-1.0,4.0,,,False,,,,,,2.0,3.0,5.0,-1.0,0.4924,0.5476,1.0,0.0,0.0,0.0,1.0,,,,,,0.0,True,oof,2.2000574480215853,2.4267328174336664,0.9990999990008999,0.0008999999990999998,0.9971,0.002,0.9919,0.0052,0.9763,0.0156,0.9383,0.038,0.8628,0.0755,0.7277,0.1351,0.5476,0.1801,0.3616,0.186,0.199,0.1626,0.0911,0.1079,0.040100000000000004,0.051000000000000004,0.0145,0.0256,0.0035,0.011,0.0012,0.0023,0.0002,0.001,9.99999999e-10,0.0001999999998,0.5476,0.3616,0.4924,0.3276,0.18,0.3175,0.5076,0.1749,0.181,0.6825,0.1365,0.0963,0.819,0.0847,0.0443,0.9037,0.052,0.0213,0.9557,0.023,0.0086,0.9787,0.0127,0.0032,0.9914,0.0054,0.001,0.9968,0.0022
oof,2024020227,2024-11-09,2024,TOR,MTL,Scotiabank Arena,2024-11-10T00:00:00Z,91-86,98-90,0.546064442680084,0.45393555731991597,0.1437,0.5951,0.5387355689182842,0.3175644310817158,3.7232876629192413,2.6235853354877103,1.099702327431531,6.346872998406951,1.0,6.0,,,False,,,,,,4.0,1.0,5.0,3.0,0.4519,0.4348000000000001,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.7232876629192413,2.6235853354877103,0.9994,0.0003,0.9979,0.0015,0.994,0.0039,0.9842,0.0098,0.9634,0.0208,0.9231,0.0403,0.8509,0.0722,0.7388,0.1121,0.5951,0.1437,0.4348000000000001,0.16030000000000003,0.2781,0.1567,0.1651,0.113,0.0843,0.0808,0.0374,0.0469,0.0175,0.0199,0.006,0.0115,0.0024,0.0036,0.7388,0.5951,0.7601,0.1181,0.1218,0.6114,0.2399,0.1487,0.4519,0.3886,0.1595,0.3085,0.5481,0.1434,0.1896,0.6915,0.1189,0.1115,0.8104,0.0781,0.0613,0.8885,0.0502,0.029,0.9387,0.0323,0.0157,0.971,0.0133
oof,2024020225,2024-11-09,2024,FLA,PHI,Amerant Bank Arena,2024-11-09T23:00:00Z,103-84,80-94,0.546064442680084,0.45393555731991597,0.1425,0.6381,0.5524091707273302,0.30509082927266984,3.9291307337770975,2.479124696989646,1.4500060367874514,6.408255430766744,1.0,6.0,,,False,,,,,,4.0,3.0,7.0,1.0,0.4578,0.4762,1.0,0.0,0.0,0.0,1.0,,,,,,1.0,True,oof,3.9291307337770975,2.479124696989646,0.9998999990001,9.99999999e-05,0.9994,0.0005,0.9975,0.0019,0.9914,0.0061,0.9761,0.0153,0.9455,0.0306,0.8836,0.0619,0.7806,0.103,0.6381,0.1425,0.4762,0.1619,0.3226,0.1536,0.202,0.1206,0.1084,0.0936,0.055,0.0534,0.0262,0.0288,0.0098,0.0164,0.0037,0.0061,0.7806,0.6381,0.7655,0.117,0.1175,0.6169,0.2345,0.1486,0.4578,0.3831,0.1591,0.3105,0.5422,0.1473,0.1932,0.6895,0.1173,0.1116,0.8068,0.0816,0.0599,0.8884,0.0517,0.0315,0.9401,0.0284,0.014,0.9685,0.0175
oof,2024020229,2024-11-09,2024,STL,WSH,Enterprise Center,2024-11-10T00:00:00Z,84-87,99-75,0.5440824123213724,0.45591758767862756,0.1472,0.4109,0.4631355071551698,0.3896644928448302,3.6744001779986846,3.8173683188458405,-0.14296814084715592,7.491768496844525,-1.0,7.0,,,False,,,,,,1.0,8.0,9.0,-7.0,0.4698,0.5581,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.6744001779986846,3.8173683188458405,0.996,0.0025,0.9901,0.0059,0.9746,0.0155,0.9446,0.03,0.8923,0.0523,0.8106,0.0817,0.6983,0.1123,0.5581,0.1402,0.4109,0.1472,0.2767,0.1342,0.1639,0.1128,0.0918,0.0721,0.0462,0.0456,0.0206,0.0256,0.007600000000000001,0.013000000000000001,0.003,0.0046,0.0014,0.0016,0.5581,0.4109,0.8646,0.0606,0.0748,0.7525000000000001,0.13540000000000002,0.11210000000000002,0.6139,0.2475,0.1386,0.4698,0.3861,0.1441,0.3346,0.5302,0.1352,0.2283,0.6654,0.1063,0.1417,0.7717,0.0866,0.0828,0.8583,0.0589,0.0446,0.9172,0.0382
oof,2024020231,2024-11-09,2024,NYI,NJD,UBS Arena,2024-11-10T00:30:00Z,78-86,85-84,0.5502806784433103,0.4497193215566897,0.1719,0.376,0.45213242214108496,0.37596757785891505,2.8465813524482555,3.0568827015942204,-0.21030134914596488,5.903464054042476,-1.0,5.0,,,False,,,,,,3.0,4.0,7.0,-1.0,0.5325,0.5479,1.0,0.0,0.0,0.0,1.0,,,,,,0.0,True,oof,2.8465813524482555,3.0568827015942204,0.9982,0.0015,0.9953,0.0029,0.9862,0.0091,0.9617,0.0245,0.9144,0.0473,0.8312,0.0832,0.7088,0.1224,0.5479,0.1609,0.376,0.1719,0.2325,0.1435,0.1264,0.1061,0.0592,0.0672,0.0258,0.0334,0.0105,0.0153,0.0032,0.0073,0.0006000000000000001,0.0026000000000000003,0.0001,0.0005,0.5479,0.376,0.6939,0.1614,0.1447,0.5325,0.3061,0.1614,0.3834,0.4675,0.1491,0.2485,0.6166,0.1349,0.1431,0.7515,0.1054,0.0783,0.8569,0.0648,0.0403,0.9217,0.038,0.0189,0.9597,0.0214,0.0078,0.9811,0.0111
oof,2024020233,2024-11-09,2024,COL,CAR,Ball Arena,2024-11-10T02:00:00Z,115-69,125-73,0.5502806784433103,0.4497193215566897,0.1332,0.6644,0.5610704200236623,0.30572957997633776,4.170020539355061,2.5839721217081633,1.5860484176468979,6.753992661063224,1.0,6.0,,,False,,,,,,6.0,4.0,10.0,2.0,0.5055000000000001,0.503,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,4.170020539355061,2.5839721217081633,0.9998999990001,9.99999999e-05,0.9989,0.001,0.9956,0.0033,0.9902,0.0054,0.9764,0.0138,0.9467,0.0297,0.8879,0.0588,0.7976,0.0903,0.6644,0.1332,0.503,0.1614,0.3501000000000001,0.15290000000000004,0.2223,0.1278,0.1293,0.093,0.0667,0.0626,0.0334,0.0333,0.0136,0.0198,0.0057,0.0079,0.7976,0.6644,0.8018,0.0988,0.0994,0.6591,0.1982,0.1427,0.5055000000000001,0.34090000000000004,0.15360000000000001,0.3593,0.4945,0.1462,0.2372,0.6407,0.1221,0.1437,0.7628,0.0935,0.0794,0.8563,0.0643,0.0441,0.9206,0.0353,0.0212,0.9559,0.0229
oof,2024020234,2024-11-09,2024,LAK,CBJ,Crypto.com Arena,2024-11-10T02:00:00Z,85-89,80-84,0.546064442680084,0.45393555731991597,0.1759,0.3955,0.45831720538929055,0.36578279461070945,2.5228352349566414,2.695840427797797,-0.17300519284115579,5.218675662754439,-1.0,5.0,,,False,,,,,,5.0,2.0,7.0,3.0,0.4197,0.5714,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,2.5228352349566414,2.695840427797797,0.9988,0.0009,0.9959,0.0029,0.9882,0.0077,0.9695,0.0187,0.9294,0.0401,0.8569,0.0725,0.7302,0.1267,0.5714,0.1588,0.3955,0.1759,0.2295,0.166,0.1179,0.1116,0.0493,0.0686,0.0181,0.0312,0.0065,0.0116,0.0015,0.005,0.0002,0.0013,9.99999999e-10,0.0001999999998,0.5714,0.3955,0.5957,0.2396,0.1647,0.4197,0.4043,0.176,0.2648,0.5803,0.1549,0.157,0.7352,0.1078,0.0845,0.843,0.0725,0.0402,0.9155,0.0443,0.0168,0.9598,0.0234,0.0076,0.9832,0.0092,0.0028,0.9924,0.0048
oof,2024020235,2024-11-09,2024,VAN,EDM,Rogers Arena,2024-11-10T03:00:00Z,63-101,105-87,0.5524557737115136,0.44754422628848645,0.16220000000000004,0.4876,0.48660182446806577,0.3511981755319342,3.2127198079113914,2.791624948448611,0.4210948594627806,6.004344756360002,0.0,5.0,,,False,,,,,,3.0,7.0,10.0,-4.0,0.5557,0.48760000000000003,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.2127198079113914,2.791624948448611,0.9989,0.0008,0.9972,0.0017,0.9927,0.0045,0.9777,0.015,0.9456,0.0321,0.8901,0.0555,0.7864,0.1037,0.6498,0.1366,0.48760000000000003,0.16220000000000004,0.3277,0.1599,0.1921,0.1356,0.0986,0.0935,0.0463,0.0523,0.0192,0.0271,0.007,0.0122,0.0023,0.0047,0.0009,0.0014,0.6498,0.4876,0.7091,0.1529,0.138,0.5557,0.2909,0.1534,0.3963,0.4443,0.1594,0.2593,0.6037,0.137,0.1552,0.7407,0.1041,0.0846,0.8448,0.0706,0.0428,0.9154,0.0418,0.0195,0.9572,0.0233,0.0086,0.9805,0.0109
oof,2024020232,2024-11-09,2024,NSH,UTA,Bridgestone Arena,2024-11-10T01:00:00Z,68-96,83-87,0.5376715760809748,0.4623284239190252,0.143,0.2019,0.3881664143159276,0.4688335856840724,2.178890138995895,3.656286470287195,-1.4773963312913003,5.83517660928309,-2.0,5.0,,,False,,,,,,4.0,0.0,4.0,4.0,0.5204,0.5085,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,2.178890138995895,3.656286470287195,0.9905,0.0059,0.9765,0.014,0.9486,0.0279,0.8924,0.0562,0.8001,0.0923,0.6699,0.1302,0.5085,0.1614,0.3449,0.1636,0.2019,0.143,0.1018,0.1001,0.045,0.0568,0.016,0.029,0.0054,0.0106,0.0018000000000000002,0.0036000000000000003,0.0003,0.0015,9.99999999e-10,0.00029999999969999993,9.999999980000002e-10,9.999999980000002e-10,0.3449,0.2019,0.683,0.1716,0.1454,0.5204,0.317,0.1626,0.3627,0.4796,0.1577,0.2276,0.6373,0.1351,0.1333,0.7724,0.0943,0.0688,0.8667,0.0645,0.035,0.9312,0.0338,0.0154,0.965,0.0196,0.0064,0.9846,0.009
oof,2024020236,2024-11-10,2024,NJD,SJS,Prudential Center,2024-11-11T00:00:00Z,85-84,59-105,0.5398566697477954,0.46014333025220455,0.1614,0.4923,0.48802555953586446,0.35057444046413555,3.273969987624797,2.7537031373429186,0.5202668502818786,6.027673124967716,0.0,5.0,,,False,,,,,,0.0,1.0,1.0,-1.0,0.564,0.4923,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.273969987624797,2.7537031373429186,0.9993,0.0004,0.9975,0.0018,0.9913,0.0062,0.9778,0.0135,0.949,0.0288,0.8902,0.0588,0.7906,0.0996,0.6537,0.1369,0.4923,0.1614,0.3329,0.1594,0.1977,0.1352,0.1066,0.0911,0.0511,0.0555,0.0208,0.0303,0.0075,0.0133,0.0023,0.0052,0.0005,0.0018,0.6537,0.4923,0.7214,0.1485,0.1301,0.564,0.2786,0.1574,0.3977,0.436,0.1663,0.2605,0.6023,0.1372,0.1572,0.7395,0.1033,0.0875,0.8428,0.0697,0.0459,0.9125,0.0416,0.0212,0.9541,0.0247,0.0095,0.9788,0.0117
oof,2024020237,2024-11-10,2024,CHI,MIN,United Center,2024-11-11T00:00:00Z,54-110,98-83,0.5502806784433103,0.4497193215566897,0.1527,0.3914,0.45702515536515287,0.39027484463484713,3.422521072834739,3.7183893371499135,-0.29586826431517466,7.140910409984652,-1.0,6.0,,,False,,,,,,2.0,1.0,3.0,1.0,0.5714,0.5441,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.422521072834739,3.7183893371499135,0.9953,0.003,0.99,0.0053,0.9742,0.0158,0.9431,0.0311,0.891,0.0521,0.8063,0.0847,0.6899,0.1164,0.5441,0.1458,0.3914,0.1527,0.2502,0.1412,0.1463,0.1039,0.0798,0.0665,0.03790000000000001,0.04190000000000001,0.0184,0.0195,0.0068,0.0116,0.0026,0.0042,0.0008,0.0018,0.5441,0.3914,0.8419,0.0772,0.0809,0.7215,0.1581,0.1204,0.5714,0.2785,0.1501,0.4246,0.4286,0.1468,0.2965,0.5754,0.1281,0.1908,0.7035,0.1057,0.1138,0.8092,0.077,0.064,0.8862,0.0498,0.0327,0.936,0.0313
oof,2024020238,2024-11-10,2024,ANA,CBJ,Honda Center,2024-11-11T01:00:00Z,84-92,80-84,0.528837109891815,0.471162890108185,0.1676,0.3999,0.4596992787639179,0.3727007212360821,3.07278790055963,3.207759526500967,-0.13497162594133716,6.280547427060597,-1.0,6.0,,,False,,,,,,4.0,2.0,6.0,2.0,0.4264,0.5675,0.0,0.0,1.0,1.0,0.0,,,,,,1.0,True,oof,3.07278790055963,3.207759526500967,0.9981,0.0009,0.9934,0.0047,0.9825,0.0109,0.9601,0.0224,0.9165,0.0436,0.8353,0.0812,0.7137,0.1216,0.5675,0.1462,0.3999,0.1676,0.2511,0.1488,0.1383,0.1128,0.07210000000000001,0.06620000000000001,0.031,0.0411,0.0121,0.0189,0.0034,0.0087,0.0009,0.0025,0.0003,0.0006,0.5675,0.3999,0.7476,0.1271,0.1253,0.587,0.2524,0.1606,0.4264,0.413,0.1606,0.2934,0.5736,0.133,0.1833,0.7066,0.1101,0.1063,0.8167,0.077,0.0576,0.8937,0.0487,0.029,0.9424,0.0286,0.0129,0.971,0.0161
